MTR_7g089460	AT1G01020|AT4G01510
MTR_6g093240	AT5G26570
MTR_1g117000	AT5G26570
MTR_8g063580	AT5G26594
MTR_7g098910	AT5G26594
MTR_7g099500	AT5G26594
MTR_1g484920	AT5G26600
MTR_7g111540	AT5G26600
MTR_7g111520	AT5G26610
MTR_8g009520	AT5G26667
MTR_1g085130	AT5G26680
MTR_1g085150	AT5G26710
MTR_2g026520	AT5G26730
MTR_5g097370	AT5G26730
MTR_7g111170	AT5G26731
MTR_7g111180	AT5G26731
MTR_1g085240	AT5G26731
MTR_1g084750	AT5G26749
MTR_1g055080	AT5G26760
MTR_5g067060	AT5G26780
MTR_4g130790	AT5G26810
MTR_4g051810	AT5G26810
MTR_5g093970	AT5G26810
MTR_5g088290	AT5G26810
MTR_5g088280	AT5G26810
MTR_5g088300	AT5G26810
MTR_1g084140	AT5G26820
MTR_1g084090	AT5G26850
MTR_3g027870	AT5G26880
MTR_7g111980	AT5G26920
MTR_7g111960	AT5G26920
MTR_7g112000	AT5G26920
MTR_7g112320	AT5G26940
MTR_3g045210	AT5G26960
MTR_1g083700	AT5G27030
MTR_7g112460	AT5G27030
MTR_1g014340	AT5G27110
MTR_8g080940	AT5G27270
MTR_1g112990	AT5G27280
MTR_7g114070	AT5G27290
MTR_7g113890	AT5G27380
MTR_7g113880	AT5G27380
MTR_1g082430	AT5G27390
MTR_1g082380	AT5G27395
MTR_7g113850	AT5G27400
MTR_7g113660	AT5G27450
MTR_3g099753	AT5G27460
MTR_1g082850	AT5G27470
MTR_7g029025	AT5G27470
MTR_7g113520	AT5G27550
MTR_1g082920	AT5G27550
MTR_1g082900	AT5G27560
MTR_1g104810	AT5G27600
MTR_1g083060	AT5G27620
MTR_7g113170	AT5G27660
MTR_7g113160	AT5G27670
MTR_6g005150	AT5G27670
MTR_1g083250	AT5G27680
MTR_7g112650	AT5G27710
MTR_7g108700	AT5G27720
MTR_8g058537	AT5G27720
MTR_8g091620	AT5G27720
MTR_8g058420	AT5G27720
MTR_7g112720	AT5G27730
MTR_6g471010	AT5G27740
MTR_6g027590	AT5G27740
MTR_1g114200	AT5G27820
MTR_1g083450	AT5G27830
MTR_7g112600	AT5G27860
MTR_2g023340	AT5G27910|AT5G50470|AT5G50480|AT5G50490
MTR_7g112570	AT5G27920
MTR_1g081800	AT5G27950
MTR_1g081710	AT5G27970
MTR_1g081760	AT5G27980
MTR_1g035200	AT5G27990
MTR_8g043410	AT5G27990
MTR_8g041510	AT5G27990
MTR_8g043430	AT5G27990
MTR_8g043450	AT5G27990
MTR_5g005670	AT5G28237
MTR_7g114860	AT5G28300
MTR_1g081180	AT5G28300
MTR_2g436960	AT5G28450
MTR_0003s0060	AT5G28450
MTR_6g074140	AT5G28450
MTR_0003s0070	AT5G28450
MTR_7g064780	AT5G28470
MTR_7g064160	AT5G28470
MTR_4g107610	AT5G28470
MTR_7g064800	AT5G28470
MTR_3g450850	AT5G28530
MTR_8g099945	AT5G28540|AT5G42020
MTR_8g099795	AT5G28540|AT5G42020
MTR_7g115410	AT5G28640
MTR_1g080590	AT5G28640
MTR_2g031710	AT5G28740
MTR_1g080910	AT5G28750
MTR_7g115180	AT5G28750
MTR_7g115140	AT5G28770
MTR_7g115120	AT5G28770
MTR_1g080920	AT5G28770
MTR_7g070710	AT5G28780
MTR_1g092960	AT5G28780
MTR_1g033220	AT5G28780
MTR_8g071880	AT5G28780
MTR_4g088095	AT5G28780
MTR_2g008500	AT5G28780
MTR_7g115070	AT5G28830
MTR_7g115080	AT5G28840
MTR_1g080950	AT5G28840
MTR_7g115570	AT5G28910|AT5G28960
MTR_1g080320	AT5G28910|AT5G28960
MTR_7g115490	AT5G29560
MTR_4g123060	AT5G30490
MTR_2g033020	AT5G30510
MTR_7g086080	AT5G32450
MTR_1g080470	AT5G32470
MTR_1g023230	AT5G33210
MTR_5g021130	AT5G33210
MTR_8g076620	AT5G33210
MTR_4g115640	AT5G33280
MTR_5g009580	AT5G33280
MTR_3g100230	AT5G33300
MTR_4g105630	AT5G33320
MTR_3g077640	AT5G33320
MTR_1g024890	AT5G33370
MTR_7g116510	AT5G33370
MTR_1g079590	AT5G33370
MTR_1g079540	AT5G33370
MTR_4g115670	AT5G34850
MTR_4g115980	AT5G34930
MTR_8g091920	AT5G34940
MTR_4g116070	AT5G34940
MTR_4g116040	AT5G34940
MTR_2g451510	AT5G34940
MTR_2g450740	AT5G35080
MTR_4g116500	AT5G35090
MTR_2g461260	AT5G35100
MTR_0204s0010	AT5G35160
MTR_2g461290	AT5G35170
MTR_4g116840	AT5G35180
MTR_2g449780	AT5G35180
MTR_4g115420	AT5G35200
MTR_7g086430	AT5G35220
MTR_8g101480	AT5G35320
MTR_3g037440	AT5G35330
MTR_3g435450	AT5G35330
MTR_3g435470	AT5G35330
MTR_6g093020	AT5G35330
MTR_8g101330	AT5G35360
MTR_3g072800	AT5G35370
MTR_8g101250	AT5G35400
MTR_4g114670	AT5G35410
MTR_4g115350	AT5G35430
MTR_4g125680	AT5G35460
MTR_1g008180	AT5G35460
MTR_2g040600	AT5G35460
MTR_2g039840	AT5G35460
MTR_2g039830	AT5G35460
MTR_4g112610	AT5G35520
MTR_4g112830	AT5G35520
MTR_8g020490	AT5G35550
MTR_4g125480	AT5G35560
MTR_2g041470	AT5G35560
MTR_4g125460	AT5G35570
MTR_1g045130	AT5G35620
MTR_2g021242	AT5G35630
MTR_2g021255	AT5G35630
MTR_5g084680	AT5G35670
MTR_3g082840	AT5G35690
MTR_7g076560	AT5G35730
MTR_5g097420	AT5G35740
MTR_5g097410	AT5G35750
MTR_5g097060	AT5G35770
MTR_0275s0010	AT5G35790
MTR_0590s0010	AT5G35790
MTR_1g113740	AT5G35830
MTR_1g113760	AT5G35830
MTR_1g113730	AT5G35830
MTR_1g113820	AT5G35830
MTR_8g035620	AT5G35930
MTR_1g089570	AT5G35960
MTR_1g040155	AT5G35970
MTR_8g070930	AT5G35980
MTR_8g100135	AT5G36110|AT5G36130|AT5G36140
MTR_1g097270	AT5G36120
MTR_2g090615	AT5G36160
MTR_7g080430	AT5G36170
MTR_3g051310	AT5G36210
MTR_7g079850	AT5G36290
MTR_7g095140	AT5G36670|AT5G36740
MTR_1g072130	AT5G36670|AT5G36740
MTR_7g080530	AT5G36700|AT5G36790
MTR_8g081530	AT5G36710|AT5G36800
MTR_7g084850	AT5G36880
MTR_3g033790	AT5G36890
MTR_3g033810	AT5G36890
MTR_6g015580	AT5G36930
MTR_4g021037	AT5G36930
MTR_6g015675	AT5G36930
MTR_6g015720	AT5G36930
MTR_4g020850	AT5G36930
MTR_4g015060	AT5G36930
MTR_4g068200	AT5G36930
MTR_8g012200	AT5G36930
MTR_4g021023	AT5G36930
MTR_6g015435	AT5G36930
MTR_2g450830	AT5G36930
MTR_6g015680	AT5G36930
MTR_4g020590	AT5G36930
MTR_8g020430	AT5G36930
MTR_4g021027	AT5G36930
MTR_4g014990	AT5G36930
MTR_4g021170	AT5G36930
MTR_4g020535	AT5G36930
MTR_6g015490	AT5G36930
MTR_7g025250	AT5G36930
MTR_6g015510	AT5G36930
MTR_8g011950	AT5G36930
MTR_4g020760	AT5G36930
MTR_3g072140	AT5G36930
MTR_8g073730	AT5G36930
MTR_6g015745	AT5G36930
MTR_0813s0020	AT5G36930
MTR_0373s0040	AT5G36930
MTR_6g015695	AT5G36930
MTR_8g037220	AT5G36930
MTR_0468s0010	AT5G36930
MTR_5g036240	AT5G36930
MTR_4g020490	AT5G36930
MTR_4g014570	AT5G36930
MTR_2g437560	AT5G36930
MTR_6g015505	AT5G36930
MTR_6g015455	AT5G36930
MTR_6g015730	AT5G36930
MTR_4g020550	AT5G36930
MTR_4g415070	AT5G36930
MTR_4g023360	AT5G36930
MTR_7g053620	AT5G36930
MTR_6g015430	AT5G36930
MTR_6g015665	AT5G36930
MTR_7g088950	AT5G36930
MTR_6g016000	AT5G36930
MTR_4g020640	AT5G36930
MTR_8g037235	AT5G36930
MTR_7g091540	AT5G36930
MTR_6g015750	AT5G36930
MTR_8g012120	AT5G36930
MTR_6g015475	AT5G36930
MTR_6g015600	AT5G36930
MTR_5g071610	AT5G36930
MTR_4g021057	AT5G36930
MTR_0373s0030	AT5G36930
MTR_4g020700	AT5G36930
MTR_5g047530	AT5G36930
MTR_8g012080	AT5G36930
MTR_6g015590	AT5G36930
MTR_0552s0040	AT5G36930
MTR_6g015775	AT5G36930
MTR_0294s0010	AT5G36930
MTR_6g015405	AT5G36930
MTR_5g047480	AT5G36930
MTR_6g015410	AT5G36930
MTR_8g011710	AT5G36930
MTR_5g022490	AT5G36930
MTR_8g011850	AT5G36930
MTR_4g021095	AT5G36930
MTR_0286s0020	AT5G36930
MTR_4g015050	AT5G36930
MTR_4g023400	AT5G36930
MTR_4g015030	AT5G36930
MTR_4g014580	AT5G36930
MTR_4g023370	AT5G36930
MTR_8g012190	AT5G36930
MTR_5g029950	AT5G36930
MTR_8g012180	AT5G36930
MTR_3g022930	AT5G36930
MTR_4g415080	AT5G36930
MTR_7g055970	AT5G36930
MTR_8g011725	AT5G36930
MTR_3g063340	AT5G36960
MTR_1g090733	AT5G37000
MTR_3g064050	AT5G37020
MTR_5g076270	AT5G37020
MTR_3g465690	AT5G37055
MTR_3g465680	AT5G37060|AT5G58460
MTR_3g064610	AT5G37180
MTR_5g076830	AT5G37180
MTR_5g077040	AT5G37290
MTR_5g077170	AT5G37310
MTR_6g074910	AT5G37310
MTR_1g079763	AT5G37360
MTR_5g077180	AT5G37370
MTR_3g064800	AT5G37478
MTR_6g027600	AT5G37480
MTR_3g065130	AT5G37510
MTR_5g077840	AT5G37530
MTR_7g105540	AT5G37570
MTR_7g105440	AT5G37570
MTR_3g065220	AT5G37590
MTR_4g107840	AT5G37610
MTR_3g065300	AT5G37630
MTR_8g479250	AT5G37640
MTR_4g080920	AT5G37640
MTR_3g065370	AT5G37660
MTR_5g078030	AT5G37660
MTR_5g078040	AT5G37670
MTR_5g078090	AT5G37680
MTR_5g078210	AT5G37690
MTR_3g065480	AT5G37710
MTR_3g065950	AT5G37730
MTR_3g065960	AT5G37730
MTR_5g078750	AT5G37730
MTR_3g008920	AT5G37810|AT5G37820
MTR_5g079570	AT5G37810|AT5G37820
MTR_4g093870	AT5G37830
MTR_5g079730	AT5G37850
MTR_7g082970	AT5G38060
MTR_7g082950	AT5G38070
MTR_1g026430	AT5G38120
MTR_1g026470	AT5G38120
MTR_7g007310	AT5G38360
MTR_6g018620	AT5G38380
MTR_6g017315	AT5G38460
MTR_0024s0260	AT5G38510
MTR_1g076920	AT5G38520
MTR_6g016665	AT5G38530
MTR_7g018890	AT5G38560
MTR_8g009300	AT5G38610
MTR_6g017105	AT5G38630
MTR_6g017260	AT5G38660
MTR_6g017265	AT5G38690
MTR_0024s0330	AT5G38690
MTR_1g090650	AT5G38720
MTR_4g051625	AT5G38720
MTR_8g085800	AT5G38720
MTR_8g085830	AT5G38720
MTR_8g039270	AT5G38730
MTR_7g017500	AT5G38840
MTR_7g017320	AT5G38860
MTR_7g008870	AT5G38880
MTR_7g016900	AT5G38880
MTR_7g051850	AT5G38880
MTR_1g079767	AT5G38890
MTR_7g016650	AT5G38900
MTR_7g015250	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015290	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015670	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_4g052290	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015310	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015510	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015320	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_6g015805	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015420	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015240	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_6g015795	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015230	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015280	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015620	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015550	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_7g015390	AT5G38990|AT5G39000|AT5G39020|AT5G39030
MTR_4g109720	AT5G39040
MTR_6g015250	AT5G39210
MTR_6g015275	AT5G39210
MTR_7g013160	AT5G39250
MTR_7g013120	AT5G39260|AT5G39270|AT5G39280|AT5G39290|AT5G39300|AT5G39310
MTR_8g464350	AT5G39260|AT5G39270|AT5G39280|AT5G39290|AT5G39300|AT5G39310
MTR_7g013150	AT5G39260|AT5G39270|AT5G39280|AT5G39290|AT5G39300|AT5G39310
MTR_8g058990	AT5G39260|AT5G39270|AT5G39280|AT5G39290|AT5G39300|AT5G39310
MTR_0008s0120	AT5G39260|AT5G39270|AT5G39280|AT5G39290|AT5G39300|AT5G39310
MTR_7g013140	AT5G39260|AT5G39270|AT5G39280|AT5G39290|AT5G39300|AT5G39310
MTR_1g112500	AT5G39350
MTR_7g012290	AT5G39380
MTR_6g013485	AT5G39380
MTR_1g088935	AT5G39390
MTR_7g012250	AT5G39400
MTR_7g011890	AT5G39410
MTR_4g094268	AT5G39410
MTR_3g096670	AT5G39450|AT5G39460|AT5G39470|AT5G39480|AT5G39490
MTR_0095s0110	AT5G39450|AT5G39460|AT5G39470|AT5G39480|AT5G39490
MTR_8g094150	AT5G39450|AT5G39460|AT5G39470|AT5G39480|AT5G39490
MTR_8g094190	AT5G39450|AT5G39460|AT5G39470|AT5G39480|AT5G39490
MTR_6g012830	AT5G39520|AT5G39530
MTR_2g008730	AT5G39580|AT5G64100|AT5G64110|AT5G64120
MTR_2g008710	AT5G39580|AT5G64100|AT5G64110|AT5G64120
MTR_3g095660	AT5G39590
MTR_7g098720	AT5G39590
MTR_3g113260	AT5G39600
MTR_1g013440	AT5G39600
MTR_7g011030	AT5G39680
MTR_1g033960	AT5G39710
MTR_7g010160	AT5G39785
MTR_3g065930	AT5G39790
MTR_6g011860	AT5G39820
MTR_6g011810	AT5G39830
MTR_6g011800	AT5G39840
MTR_7g009710	AT5G39890
MTR_6g011530	AT5G39890
MTR_7g009740	AT5G39900
MTR_6g011270	AT5G39940
MTR_7g009070	AT5G39950
MTR_4g134500	AT5G39960
MTR_3g083680	AT5G39980
MTR_6g009480	AT5G40020
MTR_6g008170	AT5G40140
MTR_2g048680	AT5G40160
MTR_4g106730	AT5G40200
MTR_6g007737	AT5G40250
MTR_6g007623	AT5G40260
MTR_6g007637	AT5G40260
MTR_6g007610	AT5G40260
MTR_6g007633	AT5G40260
MTR_6g007210	AT5G40270|AT5G40290
MTR_6g007165	AT5G40280
MTR_7g034390	AT5G40300
MTR_6g007160	AT5G40300
MTR_7g035245	AT5G40370
MTR_7g033135	AT5G40380
MTR_6g004880	AT5G40390
MTR_6g005000	AT5G40400
MTR_3g027990	AT5G40410
MTR_6g005210	AT5G40440
MTR_7g033720	AT5G40470
MTR_6g004840	AT5G40480
MTR_6g004810	AT5G40490
MTR_7g033680	AT5G40500
MTR_4g068005	AT5G40520
MTR_7g033530	AT5G40530
MTR_2g062880	AT5G40530
MTR_7g032630	AT5G40610
MTR_6g021915	AT5G40610
MTR_0018s0290	AT5G40660
MTR_0018s0310	AT5G40670
MTR_6g022180	AT5G40670
MTR_0018s0320	AT5G40670
MTR_6g022210	AT5G40670
MTR_6g022190	AT5G40670
MTR_3g052770	AT5G40710
MTR_6g022730	AT5G40740
MTR_1g113830	AT5G40820
MTR_7g031420	AT5G40840
MTR_3g026780	AT5G40850
MTR_7g034345	AT5G40850
MTR_8g032850	AT5G40880|AT5G49200
MTR_8g028700	AT5G40880|AT5G49200
MTR_7g029335	AT5G40900
MTR_7g029330	AT5G40900
MTR_1g108470	AT5G40940
MTR_5g044170	AT5G40940
MTR_4g084160	AT5G40940
MTR_3g020680	AT5G40950
MTR_7g028945	AT5G40960
MTR_7g029435	AT5G41020
MTR_8g077990	AT5G41020
MTR_1g076600	AT5G41020
MTR_7g027175	AT5G41040
MTR_5g013480	AT5G41150
MTR_8g098490	AT5G41190
MTR_8g098430	AT5G41210|AT5G41220|AT5G41240
MTR_8g098420	AT5G41210|AT5G41220|AT5G41240
MTR_6g011320	AT5G41270
MTR_0768s0010	AT5G41270
MTR_8g098485	AT5G41330
MTR_8g098665	AT5G41350
MTR_8g098675	AT5G41360|AT5G41370
MTR_8g098815	AT5G41410
MTR_5g010050	AT5G41470
MTR_7g100940	AT5G41480
MTR_1g028510	AT5G41480
MTR_7g091260	AT5G41560
MTR_8g099000	AT5G41590
MTR_5g009780	AT5G41610
MTR_5g009770	AT5G41610
MTR_5g009800	AT5G41610
MTR_5g075580	AT5G41700
MTR_3g062450	AT5G41700
MTR_7g117060	AT5G41760
MTR_8g099320	AT5G41800
MTR_8g099380	AT5G41850
MTR_3g062490	AT5G41880
MTR_4g076020	AT5G41920
MTR_1g077850	AT5G41950
MTR_5g008220	AT5G41960
MTR_4g021175	AT5G41970
MTR_0373s0010	AT5G41970
MTR_4g117120	AT5G41980
MTR_8g099685	AT5G42050
MTR_3g081090	AT5G42050
MTR_8g099615	AT5G42070
MTR_5g009150	AT5G42080
MTR_8g099550	AT5G42080
MTR_3g080830	AT5G42090
MTR_1g099260	AT5G42120
MTR_6g034515	AT5G42130
MTR_3g113930	AT5G42146
MTR_3g114070	AT5G42150
MTR_5g022870	AT5G42180
MTR_1g025980	AT5G42180
MTR_8g075100	AT5G42180
MTR_5g022730	AT5G42190
MTR_5g022710	AT5G42190
MTR_3g114500	AT5G42200
MTR_3g114810	AT5G42210
MTR_1g026290	AT5G42220
MTR_5g087710	AT5G42250
MTR_3g079180	AT5G42250
MTR_3g079170	AT5G42250
MTR_3g115170	AT5G42290
MTR_3g084140	AT5G42300
MTR_3g115270	AT5G42310
MTR_3g115290	AT5G42320
MTR_3g115300	AT5G42330
MTR_7g078330	AT5G42340
MTR_3g032780	AT5G42350|AT5G42360
MTR_3g032830	AT5G42350|AT5G42360
MTR_3g115870	AT5G42350|AT5G42360
MTR_1g096890	AT5G42350|AT5G42360
MTR_5g085780	AT5G42370
MTR_5g007380	AT5G42390
MTR_2g036060	AT5G42400
MTR_1g098360	AT5G42440
MTR_3g011920	AT5G42450
MTR_2g029040	AT5G42470
MTR_1g023310	AT5G42480
MTR_1g023660	AT5G42520
MTR_2g088060	AT5G42570
MTR_4g049540	AT5G42570
MTR_1g021955	AT5G42610
MTR_3g111630	AT5G42620
MTR_1g021950	AT5G42620
MTR_1g021520	AT5G42630
MTR_1g021652	AT5G42650
MTR_3g111530	AT5G42650
MTR_8g106450	AT5G42655
MTR_8g106405	AT5G42655
MTR_1g021670	AT5G42660
MTR_4g032190	AT5G42670|AT5G52070
MTR_3g101300	AT5G42680
MTR_1g021040	AT5G42690
MTR_3g101340	AT5G42690
MTR_3g101520	AT5G42700
MTR_8g107730	AT5G42710
MTR_1g022160	AT5G42720
MTR_6g009330	AT5G42740
MTR_1g019750	AT5G42750
MTR_3g101560	AT5G42750
MTR_3g111840	AT5G42760
MTR_3g111850	AT5G42765
MTR_1g022295	AT5G42770
MTR_1g022440	AT5G42800
MTR_1g022445	AT5G42800
MTR_3g027090	AT5G42850
MTR_3g101590	AT5G42870
MTR_1g019740	AT5G42870
MTR_1g019430	AT5G42890
MTR_1g019360	AT5G42900
MTR_1g022145	AT5G42950
MTR_3g111810	AT5G42950
MTR_0173s0030	AT5G42970
MTR_3g102180	AT5G43020
MTR_3g061530	AT5G43050
MTR_3g102680	AT5G43120
MTR_6g038540	AT5G43140
MTR_6g008680	AT5G43150
MTR_1g018440	AT5G43160
MTR_7g073370	AT5G43180
MTR_1g018140	AT5G43190
MTR_0003s0480	AT5G43210
MTR_1g075790	AT5G43230
MTR_3g085430	AT5G43250
MTR_3g085300	AT5G43260
MTR_3g085700	AT5G43280
MTR_7g062220	AT5G43290
MTR_1g041465	AT5G43310
MTR_1g075740	AT5G43310
MTR_1g074170	AT5G43430
MTR_8g081570	AT5G43490|AT5G48610
MTR_1g073920	AT5G43500
MTR_1g044120	AT5G43530
MTR_1g075430	AT5G43540
MTR_1g070250	AT5G43540
MTR_1g044225	AT5G43540
MTR_1g075320	AT5G43600
MTR_1g075280	AT5G43630
MTR_6g046940	AT5G43630
MTR_5g007040	AT5G43630
MTR_1g040435	AT5G43650
MTR_1g105605	AT5G43670
MTR_1g070900	AT5G43680
MTR_1g076280	AT5G43710
MTR_1g076250	AT5G43710
MTR_5g042420	AT5G43750
MTR_2g042550	AT5G43790
MTR_3g101730	AT5G43810
MTR_1g102630	AT5G43810
MTR_1g041345	AT5G43810
MTR_2g100200	AT5G43820
MTR_1g103240	AT5G43822
MTR_4g032370	AT5G43822
MTR_1g102680	AT5G43830
MTR_1g041380	AT5G43830
MTR_1g102890	AT5G43850
MTR_1g041390	AT5G43860
MTR_1g041385	AT5G43860
MTR_1g069345	AT5G43920
MTR_7g099040	AT5G43940
MTR_1g069430	AT5G43940
MTR_7g098440	AT5G43960
MTR_7g098410	AT5G43980
MTR_1g069575	AT5G44000
MTR_2g035780	AT5G44030
MTR_1g069605	AT5G44030
MTR_4g079100	AT5G44150
MTR_3g102000	AT5G44160
MTR_2g090740	AT5G44170
MTR_4g078860	AT5G44180
MTR_2g090655	AT5G44200
MTR_4g078710	AT5G44210
MTR_8g086040	AT5G44230
MTR_2g090610	AT5G44240
MTR_3g101490	AT5G44250
MTR_2g090350	AT5G44265
MTR_5g459310	AT5G44270
MTR_4g030900	AT5G44370
MTR_4g094452	AT5G44450
MTR_2g032540	AT5G44520
MTR_2g047875	AT5G44560
MTR_2g062700	AT5G44590|AT5G44600
MTR_8g090000	AT5G44635
MTR_2g437540	AT5G44635
MTR_8g070680	AT5G44650
MTR_8g031320	AT5G44710
MTR_2g035440	AT5G44730
MTR_4g094755	AT5G44740
MTR_5g004960	AT5G44750
MTR_4g094695	AT5G44790
MTR_2g035840	AT5G44790
MTR_4g096930	AT5G44800
MTR_4g083990	AT5G45040
MTR_1g022135	AT5G45140
MTR_2g029300	AT5G45160
MTR_2g029340	AT5G45160
MTR_2g029350	AT5G45170
MTR_5g026260	AT5G45290
MTR_8g072020	AT5G45290
MTR_5g026210	AT5G45300
MTR_5g025800	AT5G45310
MTR_5g025760	AT5G45320
MTR_8g072140	AT5G45320
MTR_5g025560	AT5G45360
MTR_5g026640	AT5G45380
MTR_5g026840	AT5G45390
MTR_5g026910	AT5G45410
MTR_8g093080	AT5G45420
MTR_5g027440	AT5G45580
MTR_5g027470	AT5G45590
MTR_4g072210	AT5G45600
MTR_5g027920	AT5G45610
MTR_2g018135	AT5G45640|AT5G45650
MTR_2g018125	AT5G45640|AT5G45650
MTR_2g018105	AT5G45660
MTR_4g094785	AT5G45680
MTR_2g017810	AT5G45700
MTR_8g086605	AT5G45760
MTR_2g016500	AT5G45780
MTR_7g088530	AT5G45790
MTR_0722s0020	AT5G45800
MTR_4g065087	AT5G45800
MTR_2g016400	AT5G45800
MTR_8g086490	AT5G45800
MTR_2g016340	AT5G45820
MTR_4g080730	AT5G45890
MTR_4g079800	AT5G45890
MTR_4g079470	AT5G45890
MTR_4g047610	AT5G45890
MTR_4g107930	AT5G45890
MTR_5g022560	AT5G45890
MTR_4g080700	AT5G45890
MTR_2g075830	AT5G45890
MTR_4g079770	AT5G45890
MTR_0003s0540	AT5G45900
MTR_3g448360	AT5G45910
MTR_3g463960	AT5G45910
MTR_3g069780	AT5G45910
MTR_3g463970	AT5G45910
MTR_3g463930	AT5G45910
MTR_3g069520	AT5G45910
MTR_3g463940	AT5G45910
MTR_0029s0050	AT5G45910
MTR_3g438030	AT5G45910
MTR_2g015670	AT5G45910
MTR_2g079080	AT5G45910
MTR_2g079090	AT5G45910
MTR_2g015650	AT5G45910
MTR_2g043990	AT5G45910
MTR_3g463950	AT5G45910
MTR_0029s0100	AT5G45910
MTR_2g043980	AT5G45910
MTR_2g015480	AT5G45920
MTR_2g015510	AT5G45920
MTR_2g015500	AT5G45920
MTR_2g015380	AT5G45940
MTR_2g015080	AT5G45960
MTR_4g087985	AT5G45960
MTR_4g088055	AT5G45970
MTR_2g014950	AT5G46020
MTR_4g088110	AT5G46020
MTR_4g088115	AT5G46030
MTR_1g041835	AT5G46040|AT5G46050
MTR_1g041815	AT5G46040|AT5G46050
MTR_1g075440	AT5G46040|AT5G46050
MTR_1g041875	AT5G46040|AT5G46050
MTR_1g041885	AT5G46040|AT5G46050
MTR_1g042310	AT5G46040|AT5G46050
MTR_2g014820	AT5G46060
MTR_8g069150	AT5G46070
MTR_4g088220	AT5G46070
MTR_2g014650	AT5G46080
MTR_4g088350	AT5G46110
MTR_2g451450	AT5G46150
MTR_2g019260	AT5G46210
MTR_2g019450	AT5G46220
MTR_2g019620	AT5G46250
MTR_4g096700	AT5G46280
MTR_4g096690	AT5G46290
MTR_1g103020	AT5G46290
MTR_4g094610	AT5G46330
MTR_8g088150	AT5G46390
MTR_8g088050	AT5G46400
MTR_8g088030	AT5G46420
MTR_8g088300	AT5G46460
MTR_2g018270	AT5G46550
MTR_5g014010	AT5G46560
MTR_4g098740	AT5G46570
MTR_4g098660	AT5G46580
MTR_5g014330	AT5G46630
MTR_0220s0090	AT5G46680
MTR_7g024140	AT5G46680
MTR_8g066770	AT5G46690
MTR_5g030070	AT5G46700
MTR_8g066790	AT5G46700
MTR_5g430420	AT5G46720
MTR_5g030280	AT5G46720
MTR_8g067270	AT5G46770
MTR_5g030470	AT5G46770
MTR_5g030520	AT5G46795
MTR_5g030530	AT5G46800
MTR_8g066975	AT5G46800
MTR_5g029900	AT5G46840
MTR_8g066330	AT5G46850
MTR_5g029370	AT5G46910
MTR_4g099010	AT5G46930|AT5G46940|AT5G46950|AT5G46960|AT5G46970
MTR_5g013820	AT5G47010
MTR_5g013800	AT5G47020
MTR_8g008870	AT5G47030
MTR_4g099020	AT5G47040
MTR_5g013790	AT5G47040
MTR_4g099190	AT5G47090
MTR_4g099440	AT5G47180
MTR_5g013320	AT5G47180
MTR_4g100480	AT5G47240
MTR_7g106780	AT5G47320
MTR_8g466190	AT5G47320
MTR_5g085270	AT5G47320
MTR_4g021220	AT5G47360
MTR_5g012790	AT5G47380
MTR_4g100630	AT5G47390
MTR_4g100700	AT5G47400
MTR_6g060490	AT5G47460
MTR_5g012660	AT5G47460
MTR_5g012620	AT5G47480|AT5G47490
MTR_4g100870	AT5G47480|AT5G47490
MTR_5g012600	AT5G47500
MTR_5g012460	AT5G47510
MTR_6g034285	AT5G47510
MTR_1g078200	AT5G47520
MTR_0219s0010	AT5G47550
MTR_2g026040	AT5G47550
MTR_5g098550	AT5G47550
MTR_2g076800	AT5G47550
MTR_4g095630	AT5G47550
MTR_2g076740	AT5G47550
MTR_4g133540	AT5G47550
MTR_4g017620	AT5G47550
MTR_4g040310	AT5G47550
MTR_2g103740	AT5G47550
MTR_4g133230	AT5G47560
MTR_2g026030	AT5G47560
MTR_4g101140	AT5G47570
MTR_2g026180	AT5G47620
MTR_4g133928	AT5G47630
MTR_0446s0010	AT5G47630
MTR_2g026725	AT5G47660
MTR_4g133952	AT5G47670
MTR_2g027010	AT5G47680
MTR_4g134080	AT5G47690
MTR_2g027090	AT5G47690
MTR_2g027100	AT5G47710
MTR_4g134090	AT5G47720
MTR_4g134120	AT5G47730
MTR_1099s0010	AT5G47730
MTR_2g027140	AT5G47730
MTR_4g133440	AT5G47730
MTR_4g134130	AT5G47740
MTR_4g134140	AT5G47740
MTR_2g027240	AT5G47750
MTR_2g027270	AT5G47760
MTR_2g027740	AT5G47780
